Customer_ID,Age,Gender,Phone No,Email,Location,Date,Flight ID,Preferred_Travel_Class,Booking_Channel,Destination_Type,Booking_Frequency,Distance,Miles_Accrued,Loyalty_Tier,Flight_Cancellations,Price_of_Ticket,Tenure,Revenue_Contribution,Ancillary_Purchases,Discount_Usage,Offer,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,AVG_INTERVAL time,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Complaints_Frequency,NPS,Recency
4484,61,Female,6448592949,ewilson@example.org,Australia,26-09-2024,AU1867,First Class,Agent,Domestic,10,2148,4806,Gold,5,509.19,3,1355.62,3,28,Free Upgrade,1,4,5,3,4,1,2,3,3,1,4,1,11,3,30,101,5,4,135
4485,60,Female,697.679.0552,franklinsteven@example.com,Japan,19-04-2024,JA6316,First Class,Online,Domestic,4,475,4156,Gold,5,869.64,9,3037.02,0,13,Lounge Access,2,5,5,2,2,5,3,5,4,4,1,3,2,1,105,93,0,8,222
4486,64,Male,(495)838-9425,ubradshaw@example.com,Germany,19-02-2024,GE1666,Economy,Online,International,7,2887,2041,Silver,1,661.52,1,640.49,4,42,Free Upgrade,3,5,4,2,5,,4,2,4,5,3,2,26,5,104,35,1,4,1
4487,22,Female,(221)406-4993x47104,nbarron@example.org,UK,22-09-2024,UK2837,Business,Phone,International,1,2545,4534,Silver,3,1139.37,3,1342.25,1,40,No Offer,4,2,5,1,5,4,3,5,1,2,4,1,10,1,25,70,3,3,146
4488,69,Female,001-549-249-5670,ssmith@example.com,Japan,05-08-2024,JA1310,Business,Mobile App,Domestic,10,9562,1672,Bronze,1,1812.38,5,124.11,3,35,Lounge Access,3,2,5,4,3,5,5,3,3,5,3,3,12,1,100,28,4,5,286
4489,44,Female,(511)358-8332,romerosteven@example.org,Canada,09-10-2024,CA9400,First Class,Online,Domestic,5,4213,749,Platinum,5,106.44,7,7895.5,3,31,No Offer,4,2,2,2,3,1,5,3,4,2,1,5,15,2,71,27,4,10,362
4490,52,Male,382.356.5942,amandaortega@example.com,France,24-10-2024,FR8950,Economy,Mobile App,Domestic,8,5350,1332,Silver,2,376.14,2,8136.63,4,17,Lounge Access,3,3,3,2,1,3,4,1,2,3,1,4,28,1,84,93,3,3,232
4491,58,Male,(518)944-1931,diazsusan@example.org,Japan,04-10-2024,JA7963,Economy,Phone,Domestic,5,7543,503,Silver,4,152.13,10,5793.2,1,1,No Offer,4,1,4,2,4,2,5,1,1,1,3,1,9,1,103,118,1,5,254
4492,27,Female,722-693-2448,jessica18@example.com,UK,09-07-2024,UK9572,Business,Online,Domestic,8,7847,384,Gold,1,1566.74,9,1921.68,0,0,Discount,4,1,3,3,2,5,2,1,3,1,4,1,3,1,81,77,2,9,275
4493,55,Male,756.744.4201,mosleyjoshua@example.org,USA,05-09-2024,US3158,First Class,Mobile App,International,10,6735,75,Platinum,2,1132.5,10,10306.98,1,27,Free Upgrade,3,5,3,4,4,2,5,2,5,3,1,2,4,1,110,2,3,8,74
4494,20,Female,541-548-4282x117,alan06@example.org,UK,27-09-2024,UK5615,Business,Online,International,7,6350,2059,Bronze,0,1128.92,5,966.6,4,1,Discount,4,1,4,2,2,5,3,5,5,5,3,2,16,2,71,93,5,3,78
4495,74,Female,452-794-6060x26584,hawkinsamber@example.net,France,11-07-2024,FR3932,Business,Mobile App,Domestic,7,7194,3831,Silver,1,1332.52,9,3423.84,0,36,Lounge Access,3,1,3,1,,2,3,1,1,3,2,3,8,2,73,19,5,4,88
4496,30,Female,(955)369-9528,james53@example.com,USA,09-01-2024,US4427,Business,Mobile App,International,3,1196,172,Silver,0,1312.95,6,16580.88,5,37,Discount,4,2,3,3,2,2,3,5,4,1,1,5,30,4,65,42,2,5,255
4497,43,Male,(867)428-0360,emily81@example.net,UK,20-08-2024,UK6898,First Class,Mobile App,International,1,1211,2442,Bronze,1,1052.98,5,554.74,0,14,Lounge Access,5,3,2,3,5,2,5,4,3,3,1,2,21,4,26,16,2,8,204
4498,19,Female,+1-974-323-5919x1398,fkerr@example.org,Japan,08-07-2024,JA3312,First Class,Agent,International,5,1084,2941,Silver,4,1553.92,7,7326.8,3,8,No Offer,2,4,2,2,3,2,4,1,4,4,5,1,30,2,71,84,0,10,174
4499,50,Male,+1-654-542-7524x78136,chungkevin@example.org,Canada,11-11-2024,CA8694,Business,Agent,International,3,6810,186,Platinum,5,740.94,6,901.1,0,24,No Offer,4,3,2,4,3,1,5,4,5,5,1,4,23,2,99,27,5,8,88
4500,45,Female,+1-583-244-1774x11973,jennifergibson@example.net,Germany,26-05-2024,GE8102,First Class,Mobile App,Domestic,9,2313,674,Bronze,3,1674.26,3,8818.5,2,10,Lounge Access,3,5,3,2,5,5,3,5,5,4,3,1,5,3,55,20,2,8,314
4501,63,Male,001-421-505-5051x3861,framsey@example.com,UK,02-02-2024,UK9727,First Class,Agent,International,4,4666,5544,Silver,3,1049.25,8,11800.16,3,41,Free Upgrade,3,5,4,2,3,5,3,4,1,4,2,4,5,3,45,13,0,6,301
4502,79,Female,001-931-852-3626x9598,erika13@example.com,Germany,27-08-2024,GE9475,First Class,Agent,International,4,530,1020,Platinum,0,1174.56,2,2760.9,2,10,No Offer,4,3,1,4,2,3,5,5,3,3,2,1,16,1,43,0,3,3,242
4503,71,Female,486-344-4215x0386,michellemorrison@example.org,France,11-10-2024,FR5878,Economy,Agent,International,10,4629,1369,Bronze,3,1130.71,6,2347.3,5,15,Lounge Access,5,2,3,4,1,4,1,3,1,2,2,1,12,2,53,39,3,7,74
4504,56,Female,310.482.1585x0880,isanders@example.net,UK,10-11-2024,UK8394,First Class,Online,International,5,6996,6398,Bronze,1,957.78,8,13536.81,1,15,Free Upgrade,2,5,1,1,5,3,1,1,3,1,4,3,8,5,38,50,0,9,224
4505,36,Male,377-961-5788x296,diana11@example.com,UK,05-09-2024,UK9310,Business,Online,Domestic,4,6461,316,Platinum,1,849.91,6,1752.02,2,33,No Offer,4,2,3,4,2,4,1,1,3,3,3,1,8,1,74,110,4,2,309
4506,62,Female,8468893318,jobarnes@example.net,UK,24-09-2024,UK6059,Business,Agent,International,7,5666,4529,Platinum,2,1133.64,5,9385.95,0,22,Discount,5,4,4,1,5,2,5,1,5,1,3,5,13,5,37,60,4,1,122
4507,43,Female,001-743-513-0584x95988,klowe@example.org,France,26-09-2024,FR6652,Business,Mobile App,International,9,6205,452,Silver,4,1643.23,4,507.55,4,23,Free Upgrade,1,1,1,3,1,2,5,1,1,1,4,5,25,3,36,26,5,3,70
4508,79,Male,+1-274-982-2717x58047,dhill@example.com,Japan,08-08-2024,JA9398,Economy,Mobile App,International,7,2967,2608,Platinum,3,492.26,10,14356.98,4,11,Discount,5,4,5,1,5,3,3,3,4,3,5,1,15,4,118,95,1,8,138
4509,78,Male,381-265-3273x970,brandonreid@example.net,France,30-11-2024,FR2423,Economy,Phone,International,3,5449,4363,Gold,3,1868.59,3,7014.51,5,10,Lounge Access,5,4,1,2,2,1,3,3,2,5,1,2,24,2,14,33,0,5,277
4510,31,Male,930.558.6890x07051,morgansamantha@example.com,Australia,08-01-2024,AU4725,Business,Online,International,7,1461,2346,Platinum,4,318.72,6,3238.34,1,36,Discount,4,4,4,2,3,3,4,3,4,5,4,3,3,3,117,35,5,3,200
4511,58,Female,(923)585-2583,ashleymullins@example.net,USA,11-06-2024,US8496,First Class,Mobile App,International,7,7331,7716,Gold,3,1380.16,4,3573.9,3,3,Discount,3,1,1,2,3,5,5,4,2,3,4,5,14,3,9,71,4,3,225
4512,47,Male,+1-453-218-0021x76695,smullins@example.com,UK,08-06-2024,UK3506,First Class,Online,International,7,2097,5302,Gold,2,1037.15,4,3087.58,0,18,Free Upgrade,2,3,5,3,3,2,2,5,2,1,4,4,28,4,13,100,4,5,19
4513,76,Male,+1-216-253-9244x218,nathanavila@example.net,Australia,10-02-2024,AU1966,Economy,Mobile App,Domestic,2,9873,1721,Bronze,2,1427.56,1,3845.7,4,31,Discount,5,5,2,2,1,4,3,5,3,1,2,2,16,4,115,84,2,6,144
4514,80,Female,(277)879-6225,april22@example.net,France,21-05-2024,FR9517,Business,Agent,International,6,7688,2991,Bronze,0,999.34,1,511.48,2,50,Free Upgrade,2,3,3,4,1,1,3,2,4,2,2,3,23,4,78,67,1,3,282
4515,68,Male,+1-926-346-6664x197,taylorhunt@example.org,Japan,10-03-2024,JA4785,First Class,Mobile App,International,4,3409,1842,Platinum,5,1671.57,7,9813.85,5,42,Free Upgrade,1,2,5,3,5,5,1,3,5,1,4,2,17,2,5,5,0,10,217
4516,45,Male,-8146,kevin26@example.com,Germany,20-05-2024,GE2061,Economy,Agent,International,6,1304,2367,Bronze,2,1125.84,9,3517.7,1,23,Discount,1,4,3,4,5,5,2,1,1,3,2,1,12,1,1,89,3,1,196
4517,23,Male,7194358716,julia16@example.com,France,13-01-2024,FR6247,Business,Agent,International,9,7950,2806,Bronze,2,1886.32,5,534.65,5,27,Lounge Access,4,4,2,5,4,1,3,2,,4,2,5,10,3,32,34,5,9,71
4518,44,Male,853.974.8434x91413,frederick80@example.com,India,07-03-2024,IN9168,Business,Agent,Domestic,8,9095,3156,Bronze,5,353.37,5,13375.89,3,21,Lounge Access,3,2,2,3,3,3,4,4,2,5,1,4,14,5,40,60,2,9,213
4519,61,Female,001-966-279-2827x2084,kayla84@example.org,USA,20-05-2024,US8652,Economy,Agent,International,2,9469,2162,Gold,2,573.18,5,6698.1,1,4,Discount,3,5,3,5,3,1,3,5,3,3,3,2,24,4,38,5,0,6,135
4520,44,Female,2636967951,njones@example.net,Australia,22-03-2024,AU5015,Business,Mobile App,Domestic,8,4388,2467,Platinum,1,1997.91,3,2252.18,5,16,No Offer,2,5,4,4,2,1,3,5,4,4,2,1,21,1,24,87,2,9,76
4521,55,Male,+1-525-201-1671x954,andreamoreno@example.org,Germany,29-10-2024,GE2584,First Class,Online,Domestic,2,2110,1145,Silver,0,867.36,3,2705.12,2,33,Discount,3,3,5,4,1,5,5,1,1,1,3,3,14,5,49,8,1,10,4
4522,53,Female,(906)714-5768,alexander02@example.com,Japan,08-12-2024,JA5096,Economy,Phone,Domestic,9,5469,3560,Gold,4,666.02,10,7921.08,0,42,Free Upgrade,3,2,3,5,2,3,4,2,5,1,2,4,28,1,68,119,5,1,255
4523,79,Male,+1-221-753-6560x0474,jgood@example.org,Australia,01-03-2024,AU5974,First Class,Phone,Domestic,9,7741,2157,Gold,5,249.05,7,8542.26,1,21,Discount,3,2,4,4,4,5,1,1,3,2,5,3,8,4,89,15,5,5,268
4524,21,Female,613-977-9525,regina58@example.org,India,13-01-2024,IN6139,Economy,Agent,Domestic,4,3555,625,Silver,3,1491.61,7,13428.32,1,11,Lounge Access,4,4,4,4,3,4,3,2,3,5,1,2,9,3,71,115,5,1,238
4525,23,Male,(971)227-4732x889,portertroy@example.com,Australia,05-06-2024,AU3782,Business,Mobile App,International,10,3643,271,Gold,1,1964.22,6,2557.84,3,2,Lounge Access,2,4,5,2,4,5,1,4,3,3,2,5,4,3,107,62,1,1,274
4526,70,Male,001-271-506-9456x31367,michael92@example.net,UK,13-11-2024,UK6717,Economy,Mobile App,Domestic,8,871,1241,Gold,3,1749.33,7,732.1,2,14,Discount,1,5,4,3,1,2,1,1,2,5,2,5,13,3,79,42,2,6,315
4527,45,Female,+1-336-358-4861x12712,erik54@example.com,India,02-10-2024,IN7467,First Class,Mobile App,International,8,3903,821,Bronze,2,479.05,5,17608.9,5,36,Free Upgrade,4,4,1,3,2,1,3,1,3,3,4,1,17,5,47,91,2,9,98
4528,59,Female,780-229-3901x71965,kimberlyrusso@example.com,USA,06-10-2024,US8288,First Class,Phone,Domestic,4,2424,1873,Gold,4,265.13,2,1817.62,5,34,No Offer,5,1,1,2,4,2,4,5,2,4,5,4,11,3,12,104,1,8,141
4529,40,Female,639-364-3290,whall@example.org,France,05-03-2024,FR8923,Business,Mobile App,International,9,297,846,Silver,4,369.98,1,893.56,5,34,No Offer,5,3,4,1,1,4,1,4,2,1,3,3,9,3,108,89,5,9,355
4530,40,Female,001-745-373-1633,alice85@example.org,France,01-05-2024,FR7712,Business,Agent,Domestic,6,5854,675,Silver,4,1208.47,2,9181.6,1,49,Free Upgrade,5,4,4,4,4,5,2,1,1,2,5,2,9,4,5,98,2,5,13
4531,58,Male,(235)437-1901x91168,qwilliams@example.com,Australia,11-11-2024,AU2280,Economy,Mobile App,Domestic,3,1232,89,Platinum,1,112,5,8323.07,4,47,Lounge Access,3,1,2,1,3,5,4,2,4,4,3,2,29,2,104,72,0,8,353
4532,72,Male,689-475-2336x2620,frychad@example.net,Germany,21-02-2024,GE9923,Business,Online,Domestic,5,5139,2874,Bronze,4,874.9,4,2862.99,0,40,Free Upgrade,4,4,5,3,2,4,5,5,2,4,1,5,10,5,1,14,3,10,181
4533,55,Female,979-238-8940x76701,twilkins@example.net,USA,24-11-2024,US5573,Economy,Phone,Domestic,5,3721,7276,Silver,0,600.62,3,12355.84,4,45,Discount,3,1,3,4,4,5,3,1,5,3,1,4,7,2,67,112,3,6,36
4534,50,Male,+1-991-448-8181x43670,philip15@example.net,Germany,05-09-2024,GE2626,Economy,Mobile App,International,8,6360,1261,Silver,1,191.44,2,457.45,0,39,Free Upgrade,4,5,1,1,4,1,2,1,4,3,2,5,28,5,28,65,0,10,356
4535,62,Male,365-989-2515x51516,john35@example.com,Japan,09-11-2024,JA8249,First Class,Mobile App,Domestic,2,3233,8753,Platinum,2,135.27,2,9967.92,3,38,No Offer,5,2,2,3,1,5,1,1,3,5,2,3,10,3,57,79,2,2,57
4536,55,Female,657.320.4602,courtney00@example.com,France,24-07-2024,FR6846,Business,Mobile App,International,7,1068,430,Platinum,3,1823.54,7,2764.11,0,50,Lounge Access,1,5,2,2,4,3,2,2,1,2,3,1,6,2,12,70,5,1,277
4537,21,Male,242.661.5899x21126,jeffrey93@example.com,UK,27-10-2024,UK4804,First Class,Phone,Domestic,4,6998,791,Platinum,3,1329.94,7,5675.2,0,22,Lounge Access,2,3,4,4,1,3,1,5,4,4,5,2,2,4,82,90,1,4,226
4538,53,Male,(203)390-9779x0958,moniquedavis@example.net,Germany,19-02-2024,GE4220,Economy,Online,International,5,4326,4133,Gold,4,718.25,2,11668.02,1,32,Discount,5,4,2,3,2,5,3,2,5,5,2,3,11,1,114,64,3,2,293
4539,30,Male,001-428-686-0099x3005,emcclure@example.com,Australia,17-08-2024,AU7697,First Class,Online,International,8,1542,8879,Bronze,1,637.2,2,510.35,2,32,No Offer,4,5,3,1,5,4,1,4,4,1,2,2,20,3,117,99,5,10,166
4540,49,Male,932.466.9347x889,clarkthomas@example.org,USA,05-01-2024,US8584,Business,Mobile App,International,6,1560,725,Platinum,0,1379.31,5,745.98,1,13,Discount,5,4,2,1,3,1,5,3,5,1,4,4,19,1,89,3,4,10,244
4541,36,Female,699-481-4331,poliver@example.com,France,30-03-2024,FR6357,First Class,Phone,Domestic,1,606,922,Gold,3,596.48,8,494.54,3,9,Discount,5,1,5,5,5,3,2,5,3,4,2,4,16,4,58,53,0,1,168
4542,70,Female,973-252-0385x061,robert48@example.org,USA,03-03-2024,US6489,Economy,Phone,Domestic,10,4013,817,Bronze,2,791.61,4,11136.6,4,8,Discount,4,1,1,3,5,4,2,3,2,2,1,2,10,1,114,3,3,6,224
4543,52,Male,690.573.5759x429,ihutchinson@example.net,Canada,23-01-2024,CA6723,Business,Online,Domestic,8,4022,664,Gold,3,1348.76,9,689.25,4,38,Lounge Access,1,4,5,5,2,5,1,5,4,2,2,5,29,5,74,80,3,1,110
4544,55,Female,358.347.9974x4491,garciamary@example.org,France,20-05-2024,FR3678,Economy,Phone,International,10,6728,3890,Platinum,3,688.32,3,7553.79,2,17,No Offer,2,4,5,2,2,5,5,3,1,5,4,4,6,2,50,81,0,8,212
4545,26,Male,395-282-1652,ashley96@example.com,Japan,12-12-2024,JA8238,Economy,Agent,Domestic,7,2168,378,Silver,5,774.17,10,12940.34,2,49,Lounge Access,1,2,2,2,5,3,2,1,1,4,5,2,29,4,102,24,2,8,139
4546,80,Female,(458)613-7307x38460,cynthiahoward@example.com,USA,04-05-2024,US3606,Business,Online,Domestic,2,709,5238,Platinum,1,718.03,1,6781.88,2,50,Lounge Access,1,3,5,3,5,2,5,3,2,4,5,1,22,2,97,13,5,6,169
4547,44,Female,694-854-2447,lloydlisa@example.net,France,11-10-2024,FR1829,First Class,Online,International,1,7983,932,Silver,3,687.75,4,13216.64,5,16,Free Upgrade,2,2,2,5,2,4,3,4,4,2,1,3,22,1,40,43,4,1,308
4548,33,Male,765.876.3571x01272,christinerodriguez@example.org,France,12-12-2024,FR6173,First Class,Online,Domestic,5,8777,385,Platinum,4,614.92,9,3968.86,3,25,Free Upgrade,5,1,2,1,5,4,4,4,1,5,5,1,11,5,69,106,1,4,202
4549,57,Female,697-673-2713,emorris@example.org,France,04-11-2024,FR6448,First Class,Online,International,6,4513,2387,Bronze,2,962.51,4,1742.28,1,18,Free Upgrade,4,4,5,5,2,5,3,1,5,3,2,4,8,1,99,85,3,10,48
4550,19,Female,277-724-1054,marisa70@example.com,Germany,06-11-2024,GE9416,Business,Mobile App,Domestic,1,6687,819,Silver,4,1472.68,4,5058.97,3,22,Discount,4,5,3,4,,4,1,2,3,4,5,1,5,3,43,64,1,5,159
4551,61,Male,275.219.4403x089,deanrobert@example.net,France,16-04-2024,FR1023,Business,Phone,Domestic,5,3341,1144,Gold,5,1147.18,5,1082.61,1,41,Lounge Access,1,2,4,4,5,3,1,1,5,5,3,3,30,2,65,71,3,6,298
4552,45,Female,622.542.8447x01450,paul41@example.org,India,30-01-2024,IN9098,Business,Phone,International,7,9328,1524,Platinum,2,974.56,5,14665.59,0,31,Discount,1,2,4,2,4,3,5,2,4,4,3,3,26,1,97,28,2,3,338
4553,73,Male,+1-640-950-2938x478,joseph12@example.com,India,30-10-2024,IN9598,Economy,Phone,Domestic,5,3076,2142,Gold,5,1214.54,1,106.74,5,23,Lounge Access,3,3,4,4,2,3,1,3,5,3,4,2,12,2,113,57,3,5,124
4554,55,Female,898-996-0625x89573,cbenson@example.com,UK,29-03-2024,UK7424,Business,Phone,International,1,4688,2388,Bronze,1,1249.29,8,3835.34,2,40,Free Upgrade,4,5,2,4,5,3,1,4,1,5,5,1,29,1,6,26,3,6,252
4555,50,Male,494.734.9523x11332,gsandoval@example.org,France,09-01-2024,FR1560,First Class,Online,Domestic,3,7717,1705,Gold,1,683.25,4,7003.38,0,43,Free Upgrade,4,3,2,1,4,1,3,2,3,5,4,1,12,5,37,102,5,9,53
4556,69,Female,939.605.5750,dthomas@example.net,USA,25-08-2024,US9175,First Class,Online,International,2,7016,1034,Gold,0,102.12,4,7971,3,12,No Offer,5,2,3,2,4,4,4,1,2,1,1,4,15,3,8,38,2,9,346
4557,23,Female,919.768.6055x0423,arthur97@example.org,Australia,02-02-2024,AU1535,Business,Online,International,7,4468,405,Bronze,5,1053.25,3,7297.65,2,14,Free Upgrade,3,3,2,5,1,4,4,3,1,1,5,5,21,1,24,103,3,10,181
4558,62,Female,(977)602-9259x934,underwoodcody@example.com,Germany,21-01-2024,GE6364,First Class,Mobile App,Domestic,8,6105,2769,Bronze,3,1675.79,4,4034.08,4,24,Lounge Access,1,5,3,3,3,4,1,5,4,4,1,5,30,2,22,4,1,4,67
4559,29,Male,594-361-1890,penaangela@example.net,France,05-03-2024,FR5225,First Class,Online,Domestic,10,6017,721,Gold,3,1048.54,3,2679.48,4,4,Discount,2,2,1,1,2,2,2,4,5,5,4,1,28,2,80,51,0,10,58
4560,55,Male,612.536.9243,hernandezteresa@example.org,Canada,29-08-2024,CA1409,First Class,Agent,Domestic,3,6806,5499,Gold,0,1834.24,9,10839.8,1,32,Discount,5,1,5,1,1,3,3,1,4,5,2,2,23,1,101,28,0,1,231
4561,23,Female,-10109,thomaschristopher@example.com,UK,05-05-2024,UK2681,Business,Mobile App,International,7,7699,9994,Platinum,3,1032.76,8,1568.12,3,24,No Offer,3,1,5,5,5,3,5,1,2,5,5,5,18,1,50,4,4,2,138
4562,21,Male,001-846-695-7283,umorgan@example.net,France,25-11-2024,FR6028,First Class,Online,Domestic,2,7815,5340,Gold,1,1282.59,2,609.41,0,40,Free Upgrade,5,2,2,2,2,2,2,3,1,1,4,4,15,4,83,20,0,5,36
4563,30,Male,001-943-632-6384x2448,tammymontoya@example.com,Japan,24-03-2024,JA5740,First Class,Agent,Domestic,2,2223,4904,Gold,4,480.17,8,15139.76,1,11,Free Upgrade,1,5,3,3,5,3,2,3,2,3,4,2,26,4,37,51,0,2,208
4564,26,Female,(719)420-1335x42878,lburton@example.com,India,02-11-2024,IN4526,Economy,Online,International,9,6007,7230,Gold,2,1712.82,10,1223.63,2,21,No Offer,4,2,4,3,4,4,1,5,5,5,2,4,12,5,107,118,1,7,101
4565,25,Male,(797)421-9088,caitlinturner@example.net,India,06-07-2024,IN4406,Economy,Phone,Domestic,9,8797,1497,Gold,4,117.67,10,4443.95,1,44,Lounge Access,1,1,2,1,3,3,3,4,4,1,2,1,2,1,98,33,1,9,71
4566,72,Female,+1-651-418-3595x1875,gary58@example.net,UK,11-03-2024,UK8537,First Class,Mobile App,International,6,5102,4120,Platinum,2,879.55,6,2310.76,4,13,Discount,5,2,3,5,4,2,5,2,3,4,3,2,12,2,106,75,0,8,64
4567,45,Male,637-265-0072,nalexander@example.net,France,13-07-2024,FR2774,First Class,Mobile App,International,2,2060,5129,Silver,4,1112.95,1,1097.95,0,30,Free Upgrade,5,5,2,4,2,2,5,1,5,4,5,2,10,2,88,59,2,1,288
4568,34,Male,(541)295-0448x3916,vmorris@example.org,France,17-04-2024,FR2587,Business,Online,International,1,2069,223,Gold,0,620.25,7,10818.22,2,14,Lounge Access,5,1,3,3,5,2,5,5,5,1,1,3,7,5,16,32,2,6,173
4569,62,Female,+1-408-559-7535x124,tiffany82@example.net,UK,18-06-2024,UK8026,Business,Phone,Domestic,3,9903,1013,Bronze,4,1870.15,7,7264.88,0,42,Free Upgrade,5,4,3,1,1,5,1,4,5,4,5,1,17,2,86,67,4,1,169
4570,32,Female,274-817-8016x0700,virginiamcclain@example.net,Australia,10-03-2024,AU7816,Economy,Mobile App,International,10,6006,3669,Platinum,5,1460.15,7,1648.74,5,10,Lounge Access,3,2,1,1,4,2,4,5,5,3,5,3,14,4,88,35,5,2,278
4571,51,Female,230-327-0459x938,qcooper@example.net,USA,31-05-2024,US7230,First Class,Online,Domestic,2,9697,774,Bronze,0,1462.62,4,13628,3,48,Free Upgrade,4,4,3,3,5,,1,1,5,5,5,5,29,2,3,16,4,7,63
4572,31,Female,(963)406-9300,qreynolds@example.net,France,16-02-2024,FR8295,First Class,Agent,Domestic,6,4833,598,Bronze,1,1975.45,4,2792.2,3,6,No Offer,1,2,5,3,5,4,5,3,4,5,4,5,11,5,80,42,2,5,15
4573,64,Male,+1-472-632-7143x033,christine34@example.com,Japan,25-09-2024,JA9383,Economy,Agent,International,1,7970,99,Silver,2,150.89,3,8173.8,2,8,Lounge Access,4,3,4,4,5,2,3,4,4,3,2,2,7,3,65,105,1,7,15
4574,31,Female,267.837.2188x425,mmartin@example.org,Japan,27-06-2024,JA3302,First Class,Online,International,1,2212,1528,Platinum,0,1052.98,3,8683.68,0,26,Free Upgrade,5,4,4,4,1,4,2,3,3,2,5,1,20,2,18,21,4,10,63
4575,48,Female,500.238.8134x21516,aaron35@example.com,Australia,16-03-2024,AU4116,Business,Phone,International,9,5868,3483,Platinum,3,1647.91,10,10187.76,5,50,Discount,3,1,4,3,5,5,5,1,1,1,1,3,17,3,101,3,2,9,175
4576,73,Male,(452)381-2959x191,taylor54@example.net,Australia,07-08-2024,AU9626,Business,Phone,International,6,9033,2473,Gold,1,924.88,9,17463.6,0,14,No Offer,1,4,4,3,2,1,2,2,5,2,4,2,4,2,87,99,2,3,338
4577,68,Female,843.305.7082,marc78@example.org,UK,28-01-2024,UK3766,Economy,Mobile App,International,5,929,1504,Bronze,1,789.92,9,5695.68,2,27,No Offer,5,2,3,4,4,1,2,1,4,3,3,5,7,4,89,55,4,1,168
4578,41,Male,613-774-7904x02042,jessica19@example.org,Australia,15-08-2024,AU7986,First Class,Agent,Domestic,1,9105,6266,Platinum,0,1944.05,8,905.46,1,16,No Offer,1,2,5,3,3,1,1,5,4,2,4,5,24,3,21,102,5,7,182
4579,26,Female,(617)965-5803,gonzalezgina@example.org,USA,03-07-2024,US8148,Economy,Agent,International,2,9650,1678,Silver,3,694.11,7,7800.88,0,8,Lounge Access,3,1,4,4,3,2,1,3,5,1,5,1,2,1,49,3,1,10,307
4580,27,Female,001-799-620-0416x2388,aaron49@example.com,Australia,31-10-2024,AU9401,First Class,Agent,Domestic,8,9338,202,Platinum,0,1748.45,2,1848.56,3,9,Free Upgrade,3,1,1,4,1,4,1,4,3,1,2,4,30,5,29,0,4,2,103
4581,39,Female,001-806-577-9458x285,courtneyrose@example.org,USA,04-07-2024,US9331,Economy,Online,Domestic,4,9054,1546,Platinum,1,1549.86,5,1439.17,3,33,Lounge Access,3,4,5,2,4,5,1,2,5,4,3,2,13,4,37,26,0,4,334
4582,41,Male,+1-942-414-2742x7195,harveyzachary@example.org,Japan,22-10-2024,JA5895,First Class,Agent,Domestic,1,8749,3782,Platinum,5,1441.51,1,11321.45,5,4,Discount,1,1,5,4,1,4,2,1,3,1,5,4,3,1,52,57,0,9,311
4583,47,Male,-5345,savannahschwartz@example.org,UK,27-07-2024,UK3426,First Class,Mobile App,Domestic,7,1200,3484,Bronze,5,515.66,2,827.43,3,41,Discount,1,1,5,3,5,2,4,2,4,4,5,2,24,4,68,48,0,5,246
4584,58,Female,899-660-2066,rachel52@example.com,USA,30-06-2024,US6387,First Class,Online,International,5,3596,5553,Gold,5,139.56,7,3046.94,2,28,No Offer,4,4,2,5,3,5,2,2,5,5,1,2,18,4,71,94,1,2,267
4585,77,Male,001-926-260-5324,smithbrian@example.com,France,19-11-2024,FR4835,First Class,Online,International,8,6255,7896,Platinum,1,1531.58,2,6202.26,1,27,Discount,5,2,2,2,2,4,5,2,1,3,1,5,1,5,68,111,3,4,141
4586,76,Female,-4184,iwilson@example.com,UK,02-07-2024,UK7228,First Class,Agent,International,10,6509,828,Silver,2,1583.46,9,11789.75,0,21,Lounge Access,5,3,1,2,1,1,5,4,5,5,2,4,15,5,91,16,0,3,14
4587,25,Male,001-961-730-1611,barbara22@example.org,Australia,27-02-2024,AU2549,First Class,Online,Domestic,7,8065,5344,Platinum,3,755.92,4,5086.8,1,47,Lounge Access,5,5,1,5,3,3,1,5,2,3,4,3,17,4,58,86,0,7,53
4588,25,Male,001-976-596-5824x96289,amypayne@example.com,France,27-02-2024,FR4134,First Class,Agent,Domestic,9,8921,938,Gold,0,912.39,4,13995,2,3,Free Upgrade,2,3,5,5,1,1,5,3,3,3,2,5,6,4,20,70,3,10,96
4589,68,Male,640-483-8603x724,jeremysmith@example.net,Germany,27-05-2024,GE6572,Economy,Agent,International,2,2990,1447,Bronze,1,1919.49,2,2296.74,5,39,No Offer,5,3,1,2,2,3,2,2,4,4,4,2,23,3,16,81,0,4,147
4590,58,Male,+1-537-987-8700x2709,austin58@example.org,UK,13-07-2024,UK5414,First Class,Phone,Domestic,10,8341,324,Gold,3,1676.36,3,4865.12,3,10,Free Upgrade,5,5,5,5,4,3,4,5,2,4,5,4,10,3,51,37,3,6,172
4591,63,Male,001-861-326-4916x0317,glendalane@example.com,USA,27-11-2024,US7683,First Class,Phone,Domestic,3,2606,2049,Bronze,3,441.22,8,821.73,2,2,No Offer,4,2,5,5,4,5,3,2,5,4,5,1,22,4,30,43,2,3,59
